Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s),,
устный,4922,oral,A,B1,"Golosa, LM",1,устной,Loc.Fem.Sing,Слово это в устной речи почти не встречается.,This word almost never occurs in oral speech.,_,"описание, общение, учёба/работа",,
устный,4923,oral,A,B1,"Golosa, LM",2,устными,Ins.Plur,"Так как сказки раньше были только устными, со временем они сильно менялись.",Because fairy tales used to be oral they have changed a lot over time.,_,"описание, общение, учёба/работа",,
устный,4924,oral,A,B1,"Golosa, LM",3,устным,Ins.Neut.Sing,"Штраф ему выписывать не стали, а ограничились лишь устным замечанием.","He didn't get a fine, only an oral reprimand.",_,"описание, общение, учёба/работа",,
утренний,4925,morning,A,B1,LM,1,утренний,Nom.Masc.Sing,Через полчаса утренний туман полностью исчез.,Half an hour later the morning fog disappeared completely.,_,"описание, время, погода",,
утренний,4926,morning,A,B1,LM,2,утреннюю,Acc.Fem.Sing,Два раза в неделю Катя отправляется на утреннюю пробежку.,Twice a week Katya goes for a moning jog.,_,"описание, время, погода",,
утренний,4927,morning,A,B1,LM,3,утренние,Inan.Acc.Plur,Купаться в море лучше в утренние часы.,It's better to swim in the sea during the morning hours.,_,"описание, время, погода",,
участие,4928,participation,N.Neut.Inan,B1,LM,1,участие,Acc.Sing,Более пятисот человек приняли участие в конференции.,More than five hundred people participated in the conference.,_,"учёба/работа, общение",,
участие,4929,participation,N.Neut.Inan,B1,LM,2,участия,Gen.Sing,Михайлов отказался от участия в выборах.,Mikhailov refused to participate in the elections.,_,"учёба/работа, общение",,
участие,4930,participation,N.Neut.Inan,B1,LM,3,участием,Ins.Sing,В июле в Москве пройдёт большой форум с участием российских и немецких бизнесменов.,In July Moscow will host a big forum with the participation of Russian and German businessmen.,_,"учёба/работа, общение",,
учащийся,4931,student,N.Masc.Anim,B1,LM,1,учащихся,Gen.Plur,Учебник рекомендован для учащихся шестого класса.,This textbook is recommended for sixth grade students.,_,"люди, учёба/работа",,
учащийся,4932,student,N.Masc.Anim,B1,LM,2,учащимися,Ins.Plur,С 1981 года наша школа начала обмен учащимися с французскими школами.,Since 1981 our school has had a student exchange with French schools.,_,"люди, учёба/работа",,
учащийся,4933,student,N.Masc.Anim,B1,LM,3,учащимся,Ins.Sing,Most of the examples in corpus look like Dat.Plur,_,_,"люди, учёба/работа",I agree -- let's take Dat.Plur instead,
учёба,4934,studying,N.Fem.Inan,B1,LM,1,учёбы,Gen.Sing,Своих лучших друзей я встретила во время учёбы в университете.,I met my best friends during when studying at the university.,_,учёба/работа,,
учёба,4935,studying,N.Fem.Inan,B1,LM,2,учёбу,Acc.Sing,Ради театральной карьеры она бросила учёбу в медицинском университете.,She dropped out of medical school for the sake of a career in theater.,_,учёба/работа,,
учёба,4936,studying,N.Fem.Inan,B1,LM,3,учёбой,Ins.Sing,На третьем курсе у моего брата начались проблемы с учёбой.,My brother started having troubles studying during his third year at the university.,_,учёба/работа,,
училище,4937,college,N.Neut.Inan,B1,LM,1,училище,Acc.Sing,После девятого класса Олег поступил в кулинарное училище.,"After finishing 9th grade, Oleg enrolled in a cooking school.",_,учёба/работа,,
училище,4938,college,N.Neut.Inan,B1,LM,2,училища,Nom.Plur,В середине двадцатого века в стране стали массово открываться лётные училища.,In the middle of the twentieth century the country began to open flight schools on a massive scale.,_,учёба/работа,,
училище,4939,college,N.Neut.Inan,B1,LM,3,училищах,Loc.Plur,Наши выпускники теперь учатся в военных училищах.,Our graduates are now studying in military schools.,_,учёба/работа,,
фаза,4940,phase,N.Fem.Inan,B1,LM,1,фаза,Nom.Sing,"Наконец, в 16:50 наступила центральная фаза солнечного затмения.","Finally, at 16: 50 came the central phase of the solar eclipse.",_,"учёба/работа, время",,
фаза,4941,phase,N.Fem.Inan,B1,LM,2,фазы,Gen.Sing,Двадцать семь банков закрылись во время активной фазы финансового кризиса.,Twenty seven banks closed during the active phase of the financial crisis.,_,"учёба/работа, время",,
фаза,4942,phase,N.Fem.Inan,B1,LM,3,фазе,Loc.Sing,"Юрий считает, что страна находится в фазе упадка.",Yuri believes that the country is in а phase of decline.,_,"учёба/работа, время",,
факт,4943,fact,N.Masc.Inan,B1,LM,1,факт,Nom.Sing,"Не факт, что это лечение поможет в данной ситуации.",It is not sure that medical treatment will help in this situation.,_,учёба/работа,,
факт,4944,fact,N.Masc.Inan,B1,LM,2,фактов,Gen.Plur,Вот лишь несколько фактов из жизни учёного.,Here are only a few facts about the scientist’s life.,_,учёба/работа,,
факт,4945,fact,N.Masc.Inan,B1,LM,3,факта,Gen.Sing,"Нет ни одного факта, подтверждающего вашу теорию.",There's not a single fact to support your theory.,_,учёба/работа,,
фашизм,4946,fascism,N.Masc.Inan,B1,LM,1,фашизм,Nom.Sing,"Когда побеждает фашизм, перестаёт существовать человек.","When fascism wins, humankind stops to exist.",_,политика,,
фашизм,4947,fascism,N.Masc.Inan,B1,LM,2,фашизма,Gen.Sing,Антисемитизм является одним из основных симптомов фашизма.,Anti-semitism is one of the main symptoms of fascism.,_,политика,,
фашизм,4948,fascism,N.Masc.Inan,B1,LM,3,фашизму,Dat.Sing,"Вы должны понимать, что такая политика приведёт к фашизму.",You have to understand that such a policy will lead to fascism.,_,политика,,
фашист,4949,fascist,N.Masc.Anim,B1,LM,1,фашисты,Nom.Plur,Восьмого ноября фашисты были уже в городе.,On the 8th of November the fascists were already in the city.,_,"люди, политика",,
фашист,4950,fascist,N.Masc.Anim,B1,LM,2,фашистов,Gen.Plur,"В последний год войны, когда наша территория уже была освобождена от фашистов, мама попросила меня съездить к бабушке с дедушкой.","During the last year of the war, when our territory had already been liberated from the Nazis, my mother asked me to go to visit my grandparents.",_,"люди, политика",,
фашист,4951,fascist,N.Masc.Anim,B1,LM,3,фашистом,Ins.Sing,"Один дед погиб, а второй оказался фашистом.","One old man died, the other one turned out to be a fascist.",_,"люди, политика",,
фигурный,4952,figure,A,B1,LM,1,фигурных,Gen.Plur,От фигурных коньков у меня заболели ноги.,The figure skates made my feet hurt.,_,"описание, свободное время",,
фигурный,4953,figure,A,B1,LM,2,фигурными,Ins.Plur,Таких кубков с фигурными орнаментами археологи нашли более тридцати.,Archaeologists have found more than thirty cups like this with intricate ornaments.,_,"описание, свободное время",,
фигурный,4954,figure,A,B1,LM,3,фигурному,Dat.Neut.Sing,Восемнадцатого сентября в Торонто начинается чемпионат мира по фигурному катанию.,The World figure skating championship begins in Toronto on the 18th of September.,_,"описание, свободное время",,
флаг,4955,flag,N.Masc.Inan,B1,"MiP, LM",1,флаг,Nom.Sing,Как выглядит флаг Австралии?,What does the Australian flag look like?,_,политика,,
флаг,4956,flag,N.Masc.Inan,B1,"MiP, LM",2,флагом,Ins.Sing,Что это за человек с флагом?,Who is that person with a flag?,_,политика,,
флаг,4957,flag,N.Masc.Inan,B1,"MiP, LM",3,флаги,Nom.Plur,"До этого казалось, что революция― это весёлые песни и красивые флаги на баррикадах.",Before that it seemed that the revolution is just happy songs and beautiful flags on the barricades.,_,политика,,
фотографироваться,4958,take a photo of yourself,V,B1,"MiP, LM",1,фотографируешься,Imperf.Sing.2,Почему ты никогда не фотографируешься со своей девушкой?,Why don't you ever take a photo with your girlfriend?,_,"люди, свободное время",,
фотографироваться,4959,take a photo of yourself,V,B1,"MiP, LM",2,фотографируется,Imperf.Sing.3,Весёлый старичок в национальном костюме с удовольствием фотографируется с туристами.,A cheerful old man in a national costume is happy to pose for photos with tourists.,_,"люди, свободное время",,
фотографироваться,4960,take a photo of yourself,V,B1,"MiP, LM",3,фотографируемся,Imperf.Plur.1,"Мы каждый год фотографируемся в одном и том же месте, чтобы смотреть, как мы изменились.",We take photos in the same place every year to see how we've changed.,_,"люди, свободное время",,
фронт,4961,frontline,N.Masc.Inan,B1,"MiP, LM",1,фронте,Loc.Sing,Его отец погиб на фронте в 1942 году.,His father died at the front in 1942.,_,политика,,
фронт,4962,frontline,N.Masc.Inan,B1,"MiP, LM",2,фронта,Gen.Sing,Писем с фронта они ждали с надеждой и страхом.,They waited for letters from the front with both hope and fear.,_,политика,,
фронт,4963,frontline,N.Masc.Inan,B1,"MiP, LM",3,фронт,Acc.Sing,Сразу после окончания института его направили на фронт.,Immediately after graduation from the university he was sent to the front.,_,политика,,
хвалить,4964,praise,V,B1,LM,1,хвалить,Imperf.Inf,"Психологи считают, что детей обязательно надо хвалить.",Psychologists say that children should be praised.,_,"люди, общение, учёба/работа",,
хвалить,4965,praise,V,B1,LM,2,хвалит,Imperf.Sing.3,― Молодец! ― хвалит Лида внучку.,"""Well done!"", Lida praises her granddaughter.",_,"люди, общение, учёба/работа",,
хвалить,4966,praise,V,B1,LM,3,хвалили,Imperf.Plur.Past,"Он часто обижался на родителей за то, что они его никогда не хвалили.",He often resented his parents for never praising him.,_,"люди, общение, учёба/работа",,
хватать,4967,be enough,V,B1,"MiP, LM",1,хватает,Imperf.Sing.3,"Извините, у нас у самих проблем хватает!","Sorry, we have enough of our own problems!",_,"люди, учёба/работа",,
хватать,4968,be enough,V,B1,"MiP, LM",2,хватало,Imperf.Neut.Sing.Past,"Не хватало ещё, чтобы он пил в свои четырнадцать!",It wouldn’t be good at all if he was drinking at the age of 14.,_,"люди, учёба/работа",,
хватать,4969,be enough,V,B1,"MiP, LM",3,хватаю,Imperf.Sing.1,― Пойдём! Я хватаю его за руку и тащу домой.,"""Let's go!"", I take his hand and drag him home.",_,"люди, учёба/работа",,
хватить,4970,be enough,V,B1,"MiP, LM",1,хватит,Perf.Sing.3,На билет этих денег не хватит.,This money won’t be enough for the ticket.,_,"мера, учёба/работа",,
хватить,4971,be enough,V,B1,"MiP, LM",2,хватило,Perf.Neut.Sing.Past,До победы мне не хватило всего два балла.,I needed just two more points to win.,_,"мера, учёба/работа",,
хватить,4972,be enough,V,B1,"MiP, LM",3,хватила,Perf.Fem.Sing.Past,Она хватила рюмку водки и продолжила свой рассказ.,She took a shot of vodka and continued her talk.,_,"мера, учёба/работа",,
хозяйство,4973,household,N.Neut.Inan,B1,LM,1,хозяйств,Gen.Plur,На этом рынке продаются овощи и фрукты с небольших фермерских хозяйств.,There are fruits and vegetables from small farms at this market.,_,"люди, жильё",,
хозяйство,4974,household,N.Neut.Inan,B1,LM,2,хозяйства,Gen.Sing,В интервью министр сельского хозяйства рассказал о состоянии отрасли.,In an interview the Minister of agriculture spoke about the current state of the industry.,_,"люди, жильё",,
хозяйство,4975,household,N.Neut.Inan,B1,LM,3,хозяйство,Nom.Sing,"Президент считает, что сельское хозяйство в стране достаточно развито.",The President believes that agriculture in the country is quite developed.,_,"люди, жильё",,
холодильник,4976,fridge,N.Masc.Inan,B1,"Golosa, MiP, LM",1,холодильника,Gen.Sing,Она достала из холодильника банку пива и тут же её открыла.,She took a can of beer can out of the refrigerator and opened it immediately.,_,"жильё, магазин, еда",,
холодильник,4977,fridge,N.Masc.Inan,B1,"Golosa, MiP, LM",2,холодильник,Acc.Sing,"Маша, поставь молоко в холодильник!","Masha, put the milk in the fridge!",_,"жильё, магазин, еда",,
холодильник,4978,fridge,N.Masc.Inan,B1,"Golosa, MiP, LM",3,холодильнике,Loc.Sing,"Она открыла дверцу, но масла в холодильнике не оказалось.","She opened the door of the refrigerator, but there was no butter inside.",_,"жильё, магазин, еда",,
хотеться,4979,want,V,B1,"Golosa, LM",1,хотелось,Imperf.Neut.Sing.Past,"Идти на матч мне не очень хотелось, поэтому я остался дома.","I didn't really want to go to the game, so I stayed at home.",_,"люди, внутренний мир",,
хотеться,4980,want,V,B1,"Golosa, LM",2,хочется,Imperf.Sing.3,Так пить хочется! У тебя нет воды?,I’m so thirsty! Don’t you have some water?,_,"люди, внутренний мир",,
храм,4981,temple,N.Masc.Inan,B1,LM,1,храм,Acc.Sing,Каждое воскресенье она ходит в храм.,She goes to church every Sunday.,_,"внутренний мир, общение",,
храм,4982,temple,N.Masc.Inan,B1,LM,2,храмы,Acc.Plur,"После революции многие храмы разрушили, на их месте появились музеи атеизма.","After the revolution many churches were destroyed, and museums of atheism were then built in their place.",_,"внутренний мир, общение",,
храм,4983,temple,N.Masc.Inan,B1,LM,3,храму,Dat.Sing,У неё была долгая дорога к храму.,She had a long way to go to church.,_,"внутренний мир, общение",,
художественный,4984,art,A,B1,"Golosa, LM",1,художественных,Gen.Plur,Катя была частой посетительницей художественных выставок.,Katya was a frequent visitor at art exhibitions.,_,"описание, свободное время",,
художественный,4985,art,A,B1,"Golosa, LM",2,художественной,Gen.Fem.Sing,После травмы в пятнадцать лет она ушла из художественной гимнастики.,"After an injury at fifteen, she quit rhythmic gymnastics.",_,"описание, свободное время",,
художественный,4986,art,A,B1,"Golosa, LM",3,художественного,Gen.Neut.Sing,Вскоре Кирилла утвердили на должность художественного руководителя театра имени Гоголя.,Kirill was soon appоointed to the position of Artistic Director of the Gogol Theater.,_,"описание, свободное время",,
худой,4987,skinny,A,B1,LM,1,худой,Nom.Masc.Sing,"Он был высокий, худой, длинноволосый и всегда печальный.","He was tall, skinny, long-haired, and always sad.",_,"описание, мера",,
худой,4988,skinny,A,B1,LM,2,худо,Adverb,"Особенно худо было тем, кто оказался на фронте.",It was especially hard for those who were at the front.,_,"описание, мера",,
худой,4989,skinny,A,B1,LM,3,худая,Nom.Fem.Sing,"Пришла старшая сестра — строгая, худая, в очках.","The elder sister came — strict, skinny, wearing glasses.",_,"описание, мера",,
целоваться,4990,kiss,V,B1,LM,1,целуются,Imper.Plur.3,"Оба смеются, курят, целуются…","Both of them laugh, smoke, kiss…",_,"люди, общение",,
целоваться,4991,kiss,V,B1,LM,2,целуется,Imperf.Sing.3,"Проблема в том, что я видела, как он целуется с Маринкой.","The problem is, I saw him kissing Marinka.",_,"люди, общение",,
целоваться,4992,kiss,V,B1,LM,3,целоваться,Imperf.Inf,"Таня переживала, что не умеет целоваться по-взрослому.",Tanya was worried that she didn't know how to kiss like an adult.,_,"люди, общение",,
цель,4993,aim,N.Fem.Inan,B1,LM,1,целью,Ins.Sing,"Он пошёл туда с целью проверить, не врёт ли ему жена.",He went there to see if his wife was lying to him.,_,"учёба/работа, общение",,
цель,4994,aim,N.Fem.Inan,B1,LM,2,цель,Nom.Sing,В чём цель вашего исследования?,What is the purpose of your research?,_,"учёба/работа, общение",,
цель,4995,aim,N.Fem.Inan,B1,LM,3,цели,Gen.Sing,Отклоняться от цели было нельзя — слишком мало времени оставалось.,We could not afford to deviate from the goal — there was too little time left.,_,"учёба/работа, общение",,
ценный,4996,precious,A,B1,LM,1,ценными,Ins.Plur,Фёдор зарабатывал на операциях с ценными бумагами.,Fyodor earned money from transactions with securities.,_,"описание, мера",,
ценный,4997,precious,A,B1,LM,2,ценных,Gen.Plur,В дороге он потерял несколько ценных подарков.,He lost several valuable gifts on the way.,_,"описание, мера",,
ценный,4998,precious,A,B1,LM,3,ценные,Nom.Plur,Особо ценные иконы продаются за границу.,Especially valuable icons are sold abroad.,_,"описание, мера",,
церковь,4999,church,N.Fem.Inan,B1,"Golosa, LM",1,церкви,Gen.Sing,В прошлом году он стал главой Русской православной церкви.,Last year he became the head of the Russian Orthodox Church.,_,"внутренний мир, политика",,
церковь,5000,church,N.Fem.Inan,B1,"Golosa, LM",2,церковь,Nom.Sing,Эта церковь была построена ещё в четырнадцатом веке.,This church was built in the fourteenth century.,_,"внутренний мир, политика",,
церковь,5001,church,N.Fem.Inan,B1,"Golosa, LM",3,церковью,Ins.Sing,"Это было время, когда между государством и церковью начинался конфликт.",That was the time when the conflict between the state and the church began.,_,"внутренний мир, политика",,
человечество,5002,humanity,N.Neut.Inan,B1,LM,1,человечества,Gen.Sing,Это было самое мощное цунами за всю историю человечества.,It was the most powerful tsunami in the history of mankind.,_,"люди, политика",,
человечество,5003,humanity,N.Neut.Inan,B1,LM,2,человечество,Nom.Sing,"Он часто говорил, что человечество погубит само себя.",He often said that humanity would destroy itself.,_,"люди, политика",,
человечество,5004,humanity,N.Neut.Inan,B1,LM,3,человечеством,Ins.Sing,В последние годы перед человечеством встал ряд серьёзных проблем.,"In recent years, humanity has faced a number of serious problems.",_,"люди, политика",,
чемодан,5005,suitcase,N.Masc.Inan,B1,"Golosa, MiP, LM",1,чемодан,Acc.Sing,Он схватил чемодан и побежал к поезду.,He grabbed his suitcase and ran to the train.,_,путешествие,,
чемодан,5006,suitcase,N.Masc.Inan,B1,"Golosa, MiP, LM",2,чемодане,Loc.Sing,"Ещё столько вещей, а в чемодане совсем не осталось свободного места.","There are so many things left to pack, but there is no more room in the suitcase.",_,путешествие,,
чемодан,5007,suitcase,N.Masc.Inan,B1,"Golosa, MiP, LM",3,чемоданом,Ins.Sing,Подниматься по лестнице с таким тяжёлым чемоданом было совсем невесело.,It was no fun at all going up the stairs with such a heavy suitcase.,_,путешествие,,
чемпионат,5008,championship,N.Masc.Inan,B1,LM,1,чемпионата,Gen.Sing,Александр Петров — бронзовый призёр чемпионата мира по плаванью.,Alexander Petrov is a bronze medalist at the World swimming championship.,_,"люди, свободное время",,
чемпионат,5009,championship,N.Masc.Inan,B1,LM,2,чемпионате,Loc.Sing,Последний раз он выступал на чемпионате мира шесть лет назад.,The last time he competed at the world championship was six years ago.,_,"люди, свободное время",,
чемпионат,5010,championship,N.Masc.Inan,B1,LM,3,чемпионат,Acc.Sing,Он приехал на чемпионат мира со всей семьёй.,He came to the World cup with his entire family.,_,"люди, свободное время",,
член,5011,member,N.Masc.Anim,B1,LM,1,членов,Gen.Plur,"Один из членов экипажа самолёта погиб, судьба остальных пока не известна.","One of the crew members of the plane died, what happened to the rest is still unknown.",_,"люди, политика, учёба/работа",,
член,5012,member,N.Masc.Anim,B1,LM,2,члены,Nom.Plur,Остальные члены правительства не поддержали это решение.,The other members of the government did not support this decision.,_,"люди, политика, учёба/работа",,
член,5013,member,N.Masc.Anim,B1,LM,3,член,Nom.Sing,"Он член Союза писателей, а не парень с улицы!","He's a member of the Writers' union, not some random guy!",_,"люди, политика, учёба/работа",,
чудо,5014,miracle,N.Neut.Inan,B1,LM,1,чудо,Nom.Sing,Это ли не чудо — держать в руках только что родившегося ребёнка.,It's a miracle to hold a newborn baby in your arms.,_,внутренний мир,,
чудо,5015,miracle,N.Neut.Inan,B1,LM,2,чудом,Ins.Sing,Посадка самолёта в таких условиях была настоящим чудом!,Landing the plane in such conditions was a real miracle!,_,внутренний мир,,
чудо,5016,miracle,N.Neut.Inan,B1,LM,3,чудеса,Acc.Plur,"Я часто напоминал себе, как важно верить в чудеса.",I've often reminded myself how important it is to believe in miracles.,_,внутренний мир,,
чужой,5017,alien,A,B1,LM,1,чужую,Acc.Fem.Sing,"К сожалению, любил Костя чужую жену.","Unfortunately, Kostya was in love with someone else’s wife.",_,"описание, общение",,
чужой,5018,alien,A,B1,LM,2,чужих,Gen.Plur,И запомни: не пей и не ешь ничего от чужих людей!,And remember: do not drink or eat anything from strangers!,_,"описание, общение",,
чужой,5019,alien,A,B1,LM,3,чужая,Nom.Fem.Sing,Я открыл дверь: передо мной стояла совершенно чужая женщина вся в крови.,I opened the door and there was an unfamiliar woman standing in front of me all covered in blood.,_,"описание, общение",,
шашлык,5020,shashlik,N.Masc.Inan,B1,"Golosa, LM",1,шашлыки,Acc.Plur,В первые выходные мая мы с друзьями ездим на шашлыки к озеру.,On the first weekend of May my friends and I go to a barbecue at the lake.,_,еда,,
шашлык,5021,shashlik,N.Masc.Inan,B1,"Golosa, LM",2,шашлыков,Gen.Plur,На третий день отдыха нам захотелось поесть шашлыков в кафе.,On the third day of the trip we wanted to eat shashliks in a cafe.,_,еда,,
шашлык,5022,shashlik,N.Masc.Inan,B1,"Golosa, LM",3,шашлык,Acc.Sing,Она лучше всех умела готовить шашлык.,She was the best shashlik cook.,_,еда,,
шея,5023,neck,N.Fem.Inan,B1,"Golosa, LM, Кс",1,шею,Acc.Sing,Ремешок от фотоаппарата больно давил на шею.,The strap of the camera pressed painfully against his neck.,_,здоровье,,
шея,5024,neck,N.Fem.Inan,B1,"Golosa, LM, Кс",2,шее,Loc.Sing,На шее у неё висело крупное ожерелье.,She wore a large necklace around her neck.,_,здоровье,,
шея,5025,neck,N.Fem.Inan,B1,"Golosa, LM, Кс",3,шеи,Gen.Sing,Это был крем для кожи лица и шеи.,It was a face and neck cream.,_,здоровье,,
шить,5026,sew,V,B1,"Golosa, LM",1,шьют,Imperf.Plur.3,"Они сами себе шьют и юбки, и штаны, и платья.","They sew their own skirts, pants and dresses.",_,"свободное время, одежда",,
шить,5027,sew,V,B1,"Golosa, LM",2,шили,Imperf.Plur.Past,Раньше на этой фабрике шили джинсы.,This factory used to make jeans.,_,"свободное время, одежда",,
шить,5028,sew,V,B1,"Golosa, LM",3,шьёт,Imperf.Sing.3,"Бабушка шьёт в своей комнате, папа пишет за столом книгу, а мама готовит на кухне.","Grandma is sewing in her room, dad is writing a book at his desk, and mom is cooking in the kitchen.",_,"свободное время, одежда",,
шляпа,5029,hat,N.Fem.Inan,B1,"Golosa, LM, Кс",1,шляпу,Acc.Sing,"«Так вот почему он не снимал шляпу», ― подумала я.","""So that's why he didn’t take his hat off"", I thought.",_,"одежда, магазин",,
шляпа,5030,hat,N.Fem.Inan,B1,"Golosa, LM, Кс",2,шляпой,Ins.Sing,"Он лежал на траве, накрывшись шляпой.",He was lying on the grass with his hat over his head.,_,"одежда, магазин",,
шляпа,5031,hat,N.Fem.Inan,B1,"Golosa, LM, Кс",3,шляпы,Gen.Sing,"Он вошёл, не снимая шляпы.",He entered without taking his hat off.,_,"одежда, магазин",,
шофер,5032,driver,N.Masc.Anim,B1,"MiP, LM",1,шофёр,Nom.Sing,"Вася теперь шофёр, получает прилично.","Vasya is a driver now, he gets a decent salary.",_,"люди, учёба/работа, транспорт",,
шофер,5033,driver,N.Masc.Anim,B1,"MiP, LM",2,шофёром,Ins.Sing,Он уже двадцать лет работает шофёром у директора завода.,He has been working as the driver for the director of the factory for twenty years.,_,"люди, учёба/работа, транспорт",,
шофер,5034,driver,N.Masc.Anim,B1,"MiP, LM",3,шофёра,Acc.Sing,В тот день Максим взял у шофёра ключи и сам сел за руль своей машины.,That day Maxim took the keys from the driver and got behind the wheel of his car.,_,"люди, учёба/работа, транспорт","This is Gen.Sing, but we are asked to give Acc.Sing",
шум,5035,noise,N.Masc.Inan,B1,LM,1,шум,Nom.Sing,Шум с улицы мешал нам спать.,The noise from the street didn’t let us sleep.,_,общение,,
шум,5036,noise,N.Masc.Inan,B1,LM,2,шумом,Ins.Sing,Вдруг в соседней комнате что-то с шумом упало.,In the next room something suddenly fell and made a noise.,_,общение,,
шум,5037,noise,N.Masc.Inan,B1,LM,3,шума,Gen.Sing,"Рядом с нашим домом была стройка, но никакого шума мы не слышали.","There was a construction site near our house, but we didn't hear any noise.",_,общение,,
щека,5038,cheek,N.Fem.Inan,B1,LM,1,щёку,Acc.Sing,Он поцеловал её в щёку и поехал домой.,He kissed her on the cheek and drove home.,_,здоровье,,
щека,5039,cheek,N.Fem.Inan,B1,LM,2,щёки,Nom.Plur,От стыда её щёки покраснели.,Her cheeks reddened with shame.,_,здоровье,,
щека,5040,cheek,N.Fem.Inan,B1,LM,3,щеки,Gen.Sing,Она быстро вытерла со щеки слёзы и продолжила рассказ.,She quickly wiped a tear from her cheek and kept talking.,_,здоровье,,
щетка,5041,brush,N.Fem.Inan,B1,LM,1,щётку,Acc.Sing,Как часто ты меняешь зубную щётку?,How often do you change your toothbrush?,_,"здоровье, магазин, одежда",,
щетка,5042,brush,N.Fem.Inan,B1,LM,2,щёток,Gen.Plur,"В ванной не было ничего, кроме зубных щёток.",There was nothing in the bathroom but toothbrushes.,_,"здоровье, магазин, одежда",,
щетка,5043,brush,N.Fem.Inan,B1,LM,3,щёткой,Ins.Sing,Она быстро почистила сапоги щёткой и побежала на работу.,She quickly cleaned her boots with a brush and ran to work.,_,"здоровье, магазин, одежда",,
экологический,5044,ecological,A,B1,LM,1,экологических,Gen.Plur,Перед человечеством в двадцать первом веке стоит ряд экологических проблем.,Humanity faces a number of environmental challenges in the 21st century.,_,"описание, погода, животные/растения, здоровье",,
экологический,5045,ecological,A,B1,LM,2,экологической,Gen.Fem.Sing,Регион оказался на грани экологической катастрофы.,The region was on the verge of an ecological catastrophe.,_,"описание, погода, животные/растения, здоровье",,
экологический,5046,ecological,A,B1,LM,3,экологические,Nom.Plur,В этот четверг экологические активисты провели акцию возле здания правительства.,On Thursday environmental activists held a rally near the government building.,_,"описание, погода, животные/растения, здоровье",,
экология,5047,ecology,N.Fem.Inan,B1,LM,1,экологии,Gen.Sing,"В компании утверждают, что новый завод не наносит вреда экологии.",The company claims that the new plant will not harm the environment.,_,"погода, животные/растения, здоровье","Lovely example, but I think this is Dative, not Genitive, right?",
экология,5048,ecology,N.Fem.Inan,B1,LM,2,экология,Nom.Sing,Он не хочет жить в Москве: там плохая экология и дорогое жильё.,He does not want to live in Moscow: the ecological situation there is bad and housing is expensive.,_,"погода, животные/растения, здоровье",,
экология,5049,ecology,N.Fem.Inan,B1,LM,3,экологией,Ins.Sing,"Маша считала, что её проблемы со здоровьем связаны с плохой экологией.",Masha believed that her health problems were caused by the bad ecological situation.,_,"погода, животные/растения, здоровье",,
экономить,5050,save up,V,B1,LM,1,экономить,Imperf.Inf,Она привыкла экономить на походах в рестораны.,She is used to saving money by not going to restaurants very often.,_,"жильё, магазин, учёба/работа",Can you check that my changes to the English make sense?,
экономить,5051,save up,V,B1,LM,2,экономит,Imperf.Sing.3,В путешествии Светлана никогда не экономит на комфорте.,Svetlana never skimps on comfort when traveling.,_,"жильё, магазин, учёба/работа",,
экономить,5052,save up,V,B1,LM,3,экономят,Imperf.Plur.3,"Мы выяснили, что новые лампы экономят свет.",We found out that the new lamps save electricity.,_,"жильё, магазин, учёба/работа",,
экспедиция,5053,expedition,N.Fem.Inan,B1,LM,1,экспедиции,Gen.Sing,Мой муж только что вернулся из экспедиции.,My husband has just returned from an expedition.,_,"путешествие, учёба/работа",,
экспедиция,5054,expedition,N.Fem.Inan,B1,LM,2,экспедиция,Nom.Sing,Долгая сложная экспедиция пугала Петра.,The long and difficult expedition frightened Petr.,_,"путешествие, учёба/работа",,
экспедиция,5055,expedition,N.Fem.Inan,B1,LM,3,экспедиций,Gen.Plur,Из своих экспедиций он обычно привозил редкие растения.,He usually brought back rare plant species from his expeditions.,_,"путешествие, учёба/работа",,
эксперимент,5056,experiment,N.Masc.Inan,B1,LM,1,эксперимента,Gen.Sing,Результат эксперимента нас удивил.,The result of the experiment surprised us.,_,учёба/работа,,
эксперимент,5057,experiment,N.Masc.Inan,B1,LM,2,эксперименте,Loc.Sing,В эксперименте приняли участие двести пятьдесят женщин и сто семьдесят мужчин.,250 women and 170 men took part in the experiment.,_,учёба/работа,,
эксперимент,5058,experiment,N.Masc.Inan,B1,LM,3,экспериментов,Gen.Plur,Проведение подобных экспериментов остановила комиссия по этике.,Such experiments were stopped by the Ethics committee.,_,учёба/работа,,
экспорт,5059,export,N.Masc.Inan,B1,"MiP, LM",1,экспорта,Gen.Sing,Во время кризиса зафиксировано снижение экспорта из России.,"During the crisis, a decrease in exports from Russia was recorded.",_,"политика, магазин",,
экспорт,5060,export,N.Masc.Inan,B1,"MiP, LM",2,экспорте,Loc.Sing,Половину объема в экспорте Исландии составляет рыба.,Half of what Iceland exports is fish.,_,"политика, магазин",,
экспорт,5061,export,N.Masc.Inan,B1,"MiP, LM",3,экспорт,Nom.Sing,Нефтяной экспорт снизился за последний год.,Oil exports have declined over the past year.,_,"политика, магазин",,
электричество,5062,electricity,N.Neut.Inan,B1,LM,1,электричество,Acc.Sing,Из-за аварии во всём районе отключили электричество.,Because of the accident electricity was cut off in the entire area.,_,жильё,,
