Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s),
команда,1873,team,N.Fem.Inan,A2,"Golosa, LM",2,команда,Nom.Sing,Как называется ваша команда?,What is the name of your team?,_,"люди, общение",
команда,1874,team,N.Fem.Inan,A2,"Golosa, LM",3,команду,Acc.Sing,Я очень люблю свою команду.,I love my team very much.,_,"люди, общение",
компьютерный,1875,computer,A,A2,"Golosa, LM",1,компьютерной,Gen.Fem.Sing,"Это герои из одной компьютерной игры. Понятно, почему ты их не знаешь.",Those are characters from a computer game. It’s clear then why you don't know them.,_,"учёба/работа, свободное время",
компьютерный,1876,computer,A,A2,"Golosa, LM",2,компьютерных,Gen.Plur,У меня в детстве было много компьютерных игр.,I had a lot of computer games in childhood.,_,"учёба/работа, свободное время",
компьютерный,1877,computer,A,A2,"Golosa, LM",3,компьютерный,Nom.Masc.Sing,Где находится компьютерный класс? Мне нужно сделать презентацию.,Where is the computer class? I need to make a presentation.,_,"учёба/работа, свободное время",
кончаться,1878,finish,V,A2,"Golosa, MiP, LM",1,кончается,Imperf.Sing.3,"Не говори мне, чем кончается этот фильм!",Don't tell me how the movie ends!,_,время,
кончаться,1879,finish,A,A2,"Golosa, MiP, LM",2,кончающийся,Imperf.PresentActiveParticiple.Inan.Acc.Masc.Sing,"Он написал роман, кончающийся свадьбой главных героев. ",He wrote a novel ending with the wedding of the protagonists.,_,время,
кончаться,1880,finish,V,A2,"Golosa, MiP, LM",3,кончаются,Imperf.Plur.3,"У нас дома кончаются макароны. Не забудь купить, пожалуйста!","We’re running out of pasta at home. Don’t forget to buy some, please!",_,время,
кончиться,1881,finish,V,A2,MiP,1,кончилось,Perf.Neut.Sing.Past,В этом году лето кончилось очень быстро.,This year summer ended very fast.,_,время,
кончиться,1882,finish,V,A2,MiP,2,кончится,Perf.Sing.3,"Кажется, что зима в этом году никогда не кончится.",It seems that winter will never end this year.,_,время,
кончиться,1883,finish,V,A2,MiP,3,кончилась,Perf.Fem.Sing.Past,Новая серия кончилась на самом интересном моменте.,The new episode ended at the most exciting moment.,_,время,
корабль,1884,ship,N.Masc.Inan,A2,LM,1,корабль,Nom.Sing,Куда плывёт этот корабль?,Where does this ship sail to?,_,путешествие,
корабль,1885,ship,N.Masc.Inan,A2,LM,2,кораблей,Gen.Plur,В порту мы видели много больших кораблей.,We saw a lot of big ships in the port.,_,путешествие,
корабль,1886,ship,N.Masc.Inan,A2,LM,3,корабли,Acc.Plur,Вдалеке мы увидели корабли. Они медленно приближались к нам.,We saw the ships in the distance. They were slowly approaching us.,_,путешествие,
коридор,1887,corridor,N.Masc.Inan,A2,"Golosa, MiP, LM",1,коридоре,Loc.Sing,"В коридоре отключился свет, и теперь там ничего не видно.",The light in the corridor is out and now we can’t see anything there.,_,жильё,
коридор,1888,corridor,N.Masc.Inan,A2,"Golosa, MiP, LM",2,коридор,Acc.Sing,"Выйди в коридор, нужно встретить гостей.",We need to go to the corridor to greet our guests.,_,жильё,
коридор,1889,corridor,N.Masc.Inan,A2,"Golosa, MiP, LM",3,коридору,Dat.Sing,"Я упала, когда шла по этому коридору.",I fell when I was walking down that corridor.,_,жильё,
