Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s),,
кореец,7427,_,N.Masc.Anim,B2,LM,1,корейцы,Nom.Plur,_,_,_,_,,
кореец,7428,_,N.Masc.Anim,B2,LM,2,корейцев,Gen.Plur,_,_,_,_,,
королева,7429,_,N.Fem.Anim,B2,LM,1,королева,Nom.Sing,_,_,_,_,,
королева,7430,_,N.Fem.Anim,B2,LM,2,королевы,Gen.Sing,_,_,_,_,,
королева,7431,_,N.Fem.Anim,B2,LM,3,королевой,Ins.Sing,_,_,_,_,,
король,7432,_,N.Masc.Anim,B2,LM,1,король,Nom.Sing,_,_,_,_,,
король,7433,_,N.Masc.Anim,B2,LM,2,королём,Ins.Sing,_,_,_,_,,
король,7434,_,N.Masc.Anim,B2,LM,3,короля,Gen.Sing,_,_,_,_,,
корреспондент,7435,_,N.Masc.Anim,B2,LM,1,корреспонденту,Dat.Sing,_,_,_,_,,
корреспондент,7436,_,N.Masc.Anim,B2,LM,2,корреспондент,Nom.Sing,_,_,_,_,,
корреспондент,7437,_,N.Masc.Anim,B2,LM,3,корреспондентом,Ins.Sing,_,_,_,_,,
коррупция,7438,_,N.Fem.Inan,B2,LM,1,коррупции,Gen.Sing,_,_,_,_,,
коррупция,7439,_,N.Fem.Inan,B2,LM,2,коррупция,Nom.Sing,_,_,_,_,,
коррупция,7440,_,N.Fem.Inan,B2,LM,3,коррупцией,Ins.Sing,_,_,_,_,,
косвенный,7441,_,A,B2,LM,1,косвенное,Inan.Acc.Neut.Sing,_,_,_,_,,
косвенный,7442,_,A,B2,LM,2,косвенным,Ins.Masc.Sing,_,_,_,_,,
косвенный,7443,_,A,B2,LM,3,косвенные,Nom.Plur,_,_,_,_,,
косметика,7444,_,N.Fem.Inan,B2,LM,1,косметики,Gen.Sing,_,_,_,_,,
косметика,7445,_,N.Fem.Inan,B2,LM,2,косметику,Acc.Sing,_,_,_,_,,
косметика,7446,_,N.Fem.Inan,B2,LM,3,косметикой,Ins.Sing,_,_,_,_,,
косметический,7447,_,A,B2,LM,1,косметические,Nom.Plur,_,_,_,_,,
косметический,7448,_,A,B2,LM,2,косметических,Gen.Plur,_,_,_,_,,
косметический,7449,_,A,B2,LM,3,косметическими,Ins.Plur,_,_,_,_,,
кость,7450,_,N.Fem.Inan,B2,LM,1,кость,Acc.Sing,_,_,_,_,,
кость,7451,_,N.Fem.Inan,B2,LM,2,кости,Acc.Plur,_,_,_,_,,
кость,7452,_,N.Fem.Inan,B2,LM,3,костями,Ins.Plur,_,_,_,_,,
котенок,7453,_,N.Masc.Anim,B2,LM,1,котёнка,Acc.Sing,_,_,_,_,,
котенок,7454,_,N.Masc.Anim,B2,LM,2,котятами,Ins.Plur,_,_,_,_,,
котенок,7455,_,N.Masc.Anim,B2,LM,3,котята,Nom.Plur,_,_,_,_,,
кран,7456,_,N.Masc.Inan,B2,LM,1,краны,Nom.Plur,_,_,_,_,,
кран,7457,_,N.Masc.Inan,B2,LM,2,крана,Gen.Sing,_,_,_,_,,
кран,7458,_,N.Masc.Inan,B2,LM,3,краном,Ins.Sing,_,_,_,_,,
кусать,7459,bite,V,B2,LM,1,кусает,Imperf.Sing.3,_,_,_,_,,
кусать,7460,bite,V,B2,LM,2,кусая,Imperf.Gerund,_,_,_,_,,
кусать,7461,bite,V,B2,LM,3,кусают,Imperf.Plur.3,_,_,_,_,,
краска,7462,_,N.Fem.Inan,B2,LM,1,красок,Gen.Plur,_,_,_,_,,
краска,7463,_,N.Fem.Inan,B2,LM,2,краской,Ins.Sing,_,_,_,_,,
краска,7464,_,N.Fem.Inan,B2,LM,3,красками,Ins.Plur,_,_,_,_,,
кусаться,7465,bite,V,B2,LM,1,кусаются,Imperf.Plur.3,_,_,_,_,,
красота,7466,_,N.Fem.Inan,B2,LM,1,красота,Nom.Sing,_,_,_,_,,
красота,7467,_,N.Fem.Inan,B2,LM,2,красоты,Gen.Sing,_,_,_,_,,
красота,7468,_,N.Fem.Inan,B2,LM,3,красоту,Acc.Sing,_,_,_,_,,
кушать,7469,eat,V,B2,LM,1,кушать,Imperf.Inf,_,_,_,_,,
кушать,7470,eat,V,B2,LM,2,кушали,Imperf.Plur.Past,_,_,_,_,,
кушать,7471,eat,V,B2,LM,3,кушайте,Imperf.Imper.Plur.2,_,_,_,_,,
кратковременный,7472,_,A,B2,LM,1,кратковременной,Gen.Fem.Sing,_,_,_,_,,
кратковременный,7473,_,A,B2,LM,2,кратковременных,Loc.Plur,_,_,_,_,,
кратковременный,7474,_,A,B2,LM,3,кратковременные,Nom.Plur,_,_,_,_,,
кредит,7475,_,N.Masc.Inan,B2,LM,1,кредиты,Acc.Plur,_,_,_,_,,
кредит,7476,_,N.Masc.Inan,B2,LM,2,кредит,Acc.Sing,_,_,_,_,,
кредит,7477,_,N.Masc.Inan,B2,LM,3,кредитов,Gen.Plur,_,_,_,_,,
крем,7478,_,N.Masc.Inan,B2,LM,1,крем,Nom.Sing,_,_,_,_,,
крем,7479,_,N.Masc.Inan,B2,LM,2,кремом,Ins.Sing,_,_,_,_,,
крем,7480,_,N.Masc.Inan,B2,LM,3,крема,Gen.Sing,_,_,_,_,,
крепость,7481,_,N.Fem.Inan,B2,LM,1,крепость,Acc.Sing,_,_,_,_,,
крепость,7482,_,N.Fem.Inan,B2,LM,2,крепости,Gen.Sing,_,_,_,_,,
крепость,7483,_,N.Fem.Inan,B2,LM,3,крепостью,Ins.Sing,_,_,_,_,,
крест,7484,_,N.Masc.Inan,B2,LM,1,крестом,Ins.Sing,_,_,_,_,,
крест,7485,_,N.Masc.Inan,B2,LM,2,крест,Nom.Sing,_,_,_,_,,
крест,7486,_,N.Masc.Inan,B2,LM,3,крестами,Ins.Plur,_,_,_,_,,
кривая,7487,_,N.Fem.Inan,B2,LM,1,кривой,Gen.Sing,_,_,_,_,,
кривая,7488,_,N.Fem.Inan,B2,LM,2,кривые,Nom.Plur,_,_,_,_,,
кривая,7489,_,N.Fem.Inan,B2,LM,3,кривая,Nom.Sing,_,_,_,_,,
лаять,7490,barken,V,B2,LM,1,лаять,Imperf.Inf,_,_,_,_,,
лаять,7491,barken,V,B2,LM,2,лаял,Imperf.Masc.Sing.Past,_,_,_,_,,
лаять,7492,_,A,B2,LM,3,лающих,Gen.Plur,_,_,_,_,,
кривой,7493,_,A,B2,LM,1,кривая,Nom.Fem.Sing,_,_,_,_,,
кривой,7494,_,A,B2,LM,2,кривых,Gen.Plur,_,_,_,_,,
кривой,7495,_,A,B2,LM,3,кривыми,Ins.Plur,_,_,_,_,,
крик,7496,_,N.Masc.Inan,B2,LM,1,крик,Nom.Sing,_,_,_,_,,
крик,7497,_,N.Masc.Inan,B2,LM,2,криком,Ins.Sing,_,_,_,_,,
крик,7498,_,N.Masc.Inan,B2,LM,3,криками,Ins.Plur,_,_,_,_,,
криминальный,7499,_,A,B2,LM,1,криминального,Gen.Masc.Sing,_,_,_,_,,
криминальный,7500,_,A,B2,LM,2,криминальный,Nom.Masc.Sing,_,_,_,_,,
криминальный,7501,_,A,B2,LM,3,криминальные,Nom.Plur,_,_,_,_,,
критерий,7502,_,N.Masc.Inan,B2,LM,1,критерий,Nom.Sing,_,_,_,_,,
критерий,7503,_,N.Masc.Inan,B2,LM,2,критериев,Gen.Plur,_,_,_,_,,
критерий,7504,_,N.Masc.Inan,B2,LM,3,критерии,Nom.Plur,_,_,_,_,,
критик,7505,_,N.Masc.Anim,B2,LM,1,критик,Nom.Sing,_,_,_,_,,
критик,7506,_,N.Masc.Anim,B2,LM,2,критики,Nom.Plur,_,_,_,_,,
критик,7507,_,N.Masc.Anim,B2,LM,3,критика,Gen.Sing,_,_,_,_,,
критика,7508,_,N.Fem.Inan,B2,LM,1,критика,Nom.Sing,_,_,_,_,,
критика,7509,_,N.Fem.Inan,B2,LM,2,критики,Gen.Sing,_,_,_,_,,
критика,7510,_,N.Fem.Inan,B2,LM,3,критике,Loc.Sing,_,_,_,_,,
критический,7511,_,A,B2,LM,1,критических,Gen.Plur,_,_,_,_,,
критический,7512,_,A,B2,LM,2,критические,Inan.Acc.Plur,_,_,_,_,,
критический,7513,_,A,B2,LM,3,критической,Gen.Fem.Sing,_,_,_,_,,
кровяной,7514,_,A,B2,LM,1,кровяных,Gen.Plur,_,_,_,_,,
кровяной,7515,_,A,B2,LM,2,кровяное,Inan.Acc.Neut.Sing,_,_,_,_,,
кровяной,7516,_,A,B2,LM,3,кровяной,Ins.Fem.Sing,_,_,_,_,,
кроссворд,7517,_,N.Masc.Inan,B2,LM,1,кроссвордов,Gen.Plur,_,_,_,_,,
кроссворд,7518,_,N.Masc.Inan,B2,LM,2,кроссфордам,Dat.Plur,_,_,_,_,,
кроссворд,7519,_,N.Masc.Inan,B2,LM,3,кроссворд,Acc.Sing,_,_,_,_,,
круг,7520,_,N.Masc.Inan,B2,LM,1,круг,Nom.Sing,_,_,_,_,,
круг,7521,_,N.Masc.Inan,B2,LM,2,круга,Gen.Sing,_,_,_,_,,
круг,7522,_,N.Masc.Inan,B2,LM,3,кругах,Loc.Plur,_,_,_,_,,
крупа,7523,_,N.Fem.Inan,B2,LM,1,крупы,Gen.Sing,_,_,_,_,,
крупа,7524,_,N.Fem.Inan,B2,LM,2,крупу,Acc.Sing,_,_,_,_,,
крупа,7525,_,N.Fem.Inan,B2,LM,3,крупа,Nom.Sing,_,_,_,_,,
крышка,7526,_,N.Fem.Inan,B2,LM,1,крышку,Acc.Sing,_,_,_,_,,
крышка,7527,_,N.Fem.Inan,B2,LM,2,крышка,Nom.Sing,_,_,_,_,,
крышка,7528,_,N.Fem.Inan,B2,LM,3,крышки,Gen.Sing,_,_,_,_,,
кукла,7529,_,N.Fem.Inan,B2,LM,1,куклы,Gen.Sing,_,_,_,_,,
кукла,7530,_,N.Fem.Inan,B2,LM,2,кукол,Gen.Plur,_,_,_,_,,
кукла,7531,_,N.Fem.Inan,B2,LM,3,кукла,Nom.Sing,_,_,_,_,,
кукуруза,7532,_,N.Fem.Inan,B2,LM,1,кукурузы,Gen.Sing,_,_,_,_,,
кукуруза,7533,_,N.Fem.Inan,B2,LM,2,кукуруза,Nom.Sing,_,_,_,_,,
кукуруза,7534,_,N.Fem.Inan,B2,LM,3,кукурузу,Acc.Sing,_,_,_,_,,
кулинария,7535,_,N.Fem.Inan,B2,LM,1,кулинарию,Acc.Sing,_,_,_,_,,
кулинария,7536,_,N.Fem.Inan,B2,LM,2,кулинарии,Loc.Sing,_,_,_,_,,
кульминация,7537,_,N.Fem.Inan,B2,LM,1,кульминация,Nom.Sing,_,_,_,_,,
кульминация,7538,_,N.Fem.Inan,B2,LM,2,кульминации,Nom.Plur,_,_,_,_,,
купальник,7539,_,N.Masc.Inan,B2,"Golosa, LM",1,купальнике,Loc.Sing,_,_,_,_,,
купальник,7540,_,N.Masc.Inan,B2,"Golosa, LM",2,купальник,Nom.Sing,_,_,_,_,,
курьер,7541,_,N.Masc.Anim,B2,LM,1,курьеров,Gen.Plur,_,_,_,_,,
курьер,7542,_,N.Masc.Anim,B2,LM,2,курьера,Acc.Sing,_,_,_,_,,
курьер,7543,_,N.Masc.Anim,B2,LM,3,курьеры,Nom.Plur,_,_,_,_,,
лезть,7544,creep,V,B2,LM,1,лезет,Imperf.Sing.3,_,_,_,_,,
лезть,7545,creep,V,B2,LM,2,лезут,Imperf.Plur.3,_,_,_,_,,
лезть,7546,creep,V,B2,LM,3,лезть,Imperf.Inf,_,_,_,_,,
лениться,7547,be lazy,V,B2,LM,1,лениться,Imperf.Inf,_,_,_,_,,
лениться,7548,be lazy,V,B2,LM,2,ленитесь,Imperf.Imper.Plur.2,_,_,_,_,,
лениться,7549,be lazy,V,B2,LM,3,ленился,Imperf.Masc.Sing.Past,_,_,_,_,,
кусок,7550,_,N.Masc.Inan,B2,"Golosa, LM",1,кусок,Acc.Sing,_,_,_,_,,
кусок,7551,_,N.Masc.Inan,B2,"Golosa, LM",2,куски,Acc.Plur,_,_,_,_,,
кусок,7552,_,N.Masc.Inan,B2,"Golosa, LM",3,куском,Ins.Sing,_,_,_,_,,
какао,7553,_,N.Neut.Inan,B2,LM,1,какао,Nom.Sing,_,_,_,_,,
ликвидировать,7554,liquidate,V,B2,LM,1,ликвидировать,Imperf.Inf,_,_,_,_,,
ликвидировать,7555,liquidate,A,B2,LM,2,ликвидированы,Perf.PastPassiveParticiple.Plur,_,_,_,_,,
ликвидировать,7556,liquidate,A,B2,LM,3,ликвидирован,Perf.PastPassiveParticiple.Masc.Sing,_,_,_,_,,
ладонь,7557,_,N.Fem.Inan,B2,LM,1,ладонью,Ins.Sing,_,_,_,_,,
ладонь,7558,_,N.Fem.Inan,B2,LM,2,ладонь,Acc.Sing,_,_,_,_,,
ладонь,7559,_,N.Fem.Inan,B2,LM,3,ладонями,Ins.Plur,_,_,_,_,,
лазерный,7560,_,A,B2,LM,1,лазерной,Gen.Fem.Sing,_,_,_,_,,
лазерный,7561,_,A,B2,LM,2,лазерного,Gen.Neut.Sing,_,_,_,_,,
лазерный,7562,_,A,B2,LM,3,лазерных,Loc.Plur,_,_,_,_,,
лак,7563,_,N.Masc.Inan,B2,LM,1,лаком,Ins.Sing,_,_,_,_,,
лак,7564,_,N.Masc.Inan,B2,LM,2,лак,Acc.Sing,_,_,_,_,,
лампочка,7565,_,N.Fem.Inan,B2,"MiP, LM",1,лампочку,Acc.Sing,_,_,_,_,,
лампочка,7566,_,N.Fem.Inan,B2,"MiP, LM",2,лампочка,Nom.Sing,_,_,_,_,,
лампочка,7567,_,N.Fem.Inan,B2,"MiP, LM",3,лампочки,Nom.Plur,_,_,_,_,,
ландыш,7568,_,N.Masc.Inan,B2,LM,1,ландыш,Nom.Sing,_,_,_,_,,
ландыш,7569,_,N.Masc.Inan,B2,LM,2,ландухи,Nom.Plur,_,_,_,_,,
лапша,7570,_,N.Fem.Inan,B2,LM,1,лапшой,Ins.Sing,_,_,_,_,,
лапша,7571,_,N.Fem.Inan,B2,LM,2,лапши,Gen.Sing,_,_,_,_,,
ласковый,7572,_,A,B2,LM,1,ласковым,Ins.Masc.Sing,_,_,_,_,,
ласковый,7573,_,A,B2,LM,2,ласковый,Nom.Masc.Sing,_,_,_,_,,
ласковый,7574,_,A,B2,LM,3,ласковые,Inan.Acc.Plur,_,_,_,_,,
ласточка,7575,_,N.Fem.Anim,B2,LM,1,ласточки,Nom.Plur,_,_,_,_,,
ласточка,7576,_,N.Fem.Anim,B2,LM,2,ласточками,Ins.Plur,_,_,_,_,,
ласточка,7577,_,N.Fem.Anim,B2,LM,3,ласточка,Nom.Sing,_,_,_,_,,
латиноамериканец,7578,_,N.Masc.Anim,B2,LM,1,латиноамериканцев,Gen.Plur,_,_,_,_,,
латиноамериканец,7579,_,N.Masc.Anim,B2,LM,2,латиноамериканца,Acc.Sing,_,_,_,_,,
латинский,7580,_,A,B2,LM,1,латинскую,Acc.Fem.Sing,_,_,_,_,,
латинский,7581,_,A,B2,LM,2,латинской,Loc.Fem.Sing,_,_,_,_,,
латинский,7582,_,A,B2,LM,3,латинского,Gen.Neut.Sing,_,_,_,_,,
латыш,7583,_,N.Masc.Anim,B2,LM,1,латышам,Dat.Plur,_,_,_,_,,
латыш,7584,_,N.Masc.Anim,B2,LM,2,латыш,Nom.Sing,_,_,_,_,,
лауреат,7585,_,N.Masc.Anim,B2,LM,1,лауреат,Nom.Sing,_,_,_,_,,
лауреат,7586,_,N.Masc.Anim,B2,LM,2,лауреатом,Ins.Sing,_,_,_,_,,
лауреат,7587,_,N.Masc.Anim,B2,LM,3,лауреата,Gen.Sing,_,_,_,_,,
литься,7588,rain,V,B2,LM,1,льётся,Imperf.Sing.3,_,_,_,_,,
литься,7589,rain,V,B2,LM,2,лилась,Imperf.Fem.Sing.Past,_,_,_,_,,
литься,7590,_,A,B2,LM,3,льющиеся,Nom.Plur,_,_,_,_,,
лев,7591,_,N.Masc.Anim,B2,LM,1,лев,Nom.Sing,_,_,_,_,,
лев,7592,_,N.Masc.Anim,B2,LM,2,львов,Acc.Plur,_,_,_,_,,
лев,7593,_,N.Masc.Anim,B2,LM,3,льва,Gen.Sing,_,_,_,_,,
легальный,7594,_,A,B2,LM,1,легальными,Ins.Plur,_,_,_,_,,
легальный,7595,_,A,B2,LM,2,легальных,Loc.Plur,_,_,_,_,,
легальный,7596,_,A,B2,LM,3,легальная,Nom.Fem.Sing,_,_,_,_,,
легенда,7597,_,N.Fem.Inan,B2,LM,1,легенда,Nom.Sing,_,_,_,_,,
легенда,7598,_,N.Fem.Inan,B2,LM,2,легенды,Nom.Plur,_,_,_,_,,
легенда,7599,_,N.Fem.Inan,B2,LM,3,легенде,Dat.Sing,_,_,_,_,,
легкомысленный,7600,_,A,B2,"LM, Кс",1,легкомысленных,Gen.Plur,_,_,_,_,,
легкомысленный,7601,_,A,B2,"LM, Кс",2,легкомысленный,Nom.Masc.Sing,_,_,_,_,,
легкомысленный,7602,_,A,B2,"LM, Кс",3,легкомысленные,Nom.Plur,_,_,_,_,,
ломаться,7603,break,V,B2,"MiP, LM",1,ломаясь,Imperf.Gerund,_,_,_,_,,
ломаться,7604,_,A,B2,"MiP, LM",2,ломающегося,Imperf.PresentActivieParticiple.Gen.Neut.Sing,_,_,_,_,,
ломаться,7605,break,V,B2,"MiP, LM",3,ломаются,Imperf.Plur.3,_,_,_,_,,
лейтенант,7606,_,N.Masc.Anim,B2,LM,1,лейтенант,Nom.Sing,_,_,_,_,,
лейтенант,7607,_,N.Masc.Anim,B2,LM,2,лейтенанту,Dat.Sing,_,_,_,_,,
лейтенант,7608,_,N.Masc.Anim,B2,LM,3,лейтенантов,Gen.Plur,_,_,_,_,,
лектор,7609,_,N.Masc.Anim,B2,LM,1,лекторы,Nom.Plur,_,_,_,_,,
лектор,7610,_,N.Masc.Anim,B2,LM,2,лектор,Nom.Sing,_,_,_,_,,
лектор,7611,_,N.Masc.Anim,B2,LM,3,лекторов,Gen.Plur,_,_,_,_,,
ленивый,7612,_,A,B2,"LM, Кс",1,ленивый,Nom.Masc.Sing,_,_,_,_,,
ленивый,7613,_,A,B2,"LM, Кс",2,ленивые,Nom.Plur,_,_,_,_,,
ленивый,7614,lazy,A,B2,"LM, Кс",3,ленив,Masc.Sing,_,_,_,_,,
любоваться,7615,delight,V,B2,LM,1,любуясь,Imperf.Gerund,_,_,_,_,,
любоваться,7616,delight,V,B2,LM,2,любоваться,Imperf.Inf,_,_,_,_,,
любоваться,7617,delight,V,B2,LM,3,любуется,Imperf.Sing.3,_,_,_,_,,
лень,7618,_,N.Fem.Inan,B2,LM,1,лень,Nom.Sing,_,_,_,_,,
лень,7619,_,N.Fem.Inan,B2,LM,2,лени,Gen.Sing,_,_,_,_,,
лень,7620,_,N.Fem.Inan,B2,LM,3,ленью,Ins.Sing,_,_,_,_,,
либеральный,7621,_,A,B2,LM,1,либеральная,Nom.Fem.Sing,_,_,_,_,,
либеральный,7622,_,A,B2,LM,2,либеральным,Ins.Masc.Sing,_,_,_,_,,
либеральный,7623,_,A,B2,LM,3,либеральный,Nom.Masc.Sing,_,_,_,_,,
ливанец,7624,_,N.Masc.Anim,B2,LM,1,ливанец,Nom.Sing,_,_,_,_,,
ладоши,7625,_,N.Fem.Inan,B2,LM,1,ладоши,Acc.Plur,_,_,_,_,,
лидер,7626,_,N.Masc.Anim,B2,LM,1,лидеры,Nom.Plur,_,_,_,_,,
лидер,7627,_,N.Masc.Anim,B2,LM,2,лидер,Nom.Sing,_,_,_,_,,
лидер,7628,_,N.Masc.Anim,B2,LM,3,лидеров,Gen.Plur,_,_,_,_,,
определять,7629,identify,V,B2,LM,1,определяет,Imperf.Sing.3,_,_,_,_,,
определять,7630,identify,V,B2,LM,2,определять,Imperf.Inf,_,_,_,_,,
определять,7631,identify,V,B2,LM,3,определяют,Imperf.Plur.3,_,_,_,_,,
ликер,7632,_,N.Masc.Inan,B2,LM,1,ликёра,Gen.Sing,_,_,_,_,,
ликер,7633,_,N.Masc.Inan,B2,LM,2,ликёр,Acc.Sing,_,_,_,_,,
ликер,7634,_,N.Masc.Inan,B2,LM,3,ликёров,Gen.Plur,_,_,_,_,,
линия,7635,_,N.Fem.Inan,B2,LM,1,линий,Gen.Plur,_,_,_,_,,
линия,7636,_,N.Fem.Inan,B2,LM,2,линии,Gen.Sing,_,_,_,_,,
линия,7637,_,N.Fem.Inan,B2,LM,3,линия,Nom.Sing,_,_,_,_,,
лиса,7638,_,N.Fem.Anim,B2,LM,1,лису,Acc.Sing,_,_,_,_,,
лиса,7639,_,N.Fem.Anim,B2,LM,2,лиса,Nom.Sing,_,_,_,_,,
лиса,7640,_,N.Fem.Anim,B2,LM,3,лисы,Nom.Plur,_,_,_,_,,
литовец,7641,_,N.Masc.Anim,B2,LM,1,литовцем,Ins.Sing,_,_,_,_,,
литовец,7642,_,N.Masc.Anim,B2,LM,2,литовцев,Gen.Plur,_,_,_,_,,
литовец,7643,_,N.Masc.Anim,B2,LM,3,литовец,Nom.Sing,_,_,_,_,,
литр,7644,_,N.Masc.Inan,B2,"Golosa, LM",1,литра,Gen.Sing,_,_,_,_,,
литр,7645,_,N.Masc.Inan,B2,"Golosa, LM",2,л,Acc.Sing,_,_,_,_,,
литр,7646,_,N.Masc.Inan,B2,"Golosa, LM",3,литров,Gen.Plur,_,_,_,_,,
рассматривать,7647,analyze,V,B2,LM,1,рассматривать,Imperf.Inf,_,_,_,_,,
рассматривать,7648,analyze,V,B2,LM,2,рассматривает,Imperf.Sing.3,_,_,_,_,,
рассматривать,7649,analyze,V,B2,LM,3,рассматривал,Imperf.Masc.Sing.Past,_,_,_,_,,
лицей,7650,_,N.Masc.Inan,B2,LM,1,лицей,Nom.Sing,_,_,_,_,,
лицей,7651,_,N.Masc.Inan,B2,LM,2,лицее,Loc.Sing,_,_,_,_,,
лицей,7652,_,N.Masc.Inan,B2,LM,3,лицея,Gen.Sing,_,_,_,_,,
личность,7653,_,N.Fem.Inan,B2,LM,1,личности,Gen.Sing,_,_,_,_,,
личность,7654,_,N.Fem.Inan,B2,LM,2,личность,Nom.Sing,_,_,_,_,,
личность,7655,_,N.Fem.Inan,B2,LM,3,личностей,Gen.Plur,_,_,_,_,,
логика,7656,_,N.Fem.Inan,B2,LM,1,логики,Gen.Sing,_,_,_,_,,
логика,7657,_,N.Fem.Inan,B2,LM,2,логика,Nom.Sing,_,_,_,_,,
логика,7658,_,N.Fem.Inan,B2,LM,3,логике,Dat.Sing,_,_,_,_,,
логичный,7659,consistent,A,B2,LM,1,логично,Neut.Sing,_,_,_,_,,
логичный,7660,_,A,B2,LM,2,логичным,Ins.Neut.Sing,_,_,_,_,,
логичный,7661,consistent,A,B2,LM,3,логичны,Plur,_,_,_,_,,
лоджия,7662,_,N.Fem.Inan,B2,LM,1,лоджия,Nom.Sing,_,_,_,_,,
лоджия,7663,_,N.Fem.Inan,B2,LM,2,лоджий,Gen.Plur,_,_,_,_,,
ложь,7664,_,N.Fem.Inan,B2,LM,1,лжи,Gen.Sing,_,_,_,_,,
ложь,7665,_,N.Fem.Inan,B2,LM,2,ложь,Nom.Sing,_,_,_,_,,
ложь,7666,_,N.Fem.Inan,B2,LM,3,ложью,Ins.Sing,_,_,_,_,,
мазать,7667,_,A,B2,LM,1,мазанные,Nom.Plur,_,_,_,_,,
мазать,7668,spread,V,B2,LM,2,мазали,Imperf.Plur.Past,_,_,_,_,,
лотерея,7669,_,N.Fem.Inan,B2,LM,1,лотерее,Loc.Sing,_,_,_,_,,
лотерея,7670,_,N.Fem.Inan,B2,LM,2,лотерею,Acc.Sing,_,_,_,_,,
лотерея,7671,_,N.Fem.Inan,B2,LM,3,лотереи,Acc.Plur,_,_,_,_,,
лужа,7672,_,N.Fem.Inan,B2,LM,1,лужу,Acc.Sing,_,_,_,_,,
лужа,7673,_,N.Fem.Inan,B2,LM,2,лужи,Gen.Sing,_,_,_,_,,
лужа,7674,_,N.Fem.Inan,B2,LM,3,лужа,Nom.Sing,_,_,_,_,,
лыжник,7675,_,N.Masc.Anim,B2,"MiP, LM",1,лыжников,Gen.Plur,_,_,_,_,,
лысый,7676,_,A,B2,LM,1,лысым,Ins.Masc.Sing,_,_,_,_,,
лысый,7677,_,A,B2,LM,2,лысый,Nom.Masc.Sing,_,_,_,_,,
лысый,7678,_,A,B2,LM,3,лысых,Gen.Plur,_,_,_,_,,
льгота,7679,_,N.Fem.Inan,B2,LM,1,льгот,Gen.Plur,_,_,_,_,,
льгота,7680,_,N.Fem.Inan,B2,LM,2,льготы,Nom.Plur,_,_,_,_,,
льгота,7681,_,N.Fem.Inan,B2,LM,3,льготами,Ins.Plur,_,_,_,_,,
любитель,7682,_,N.Masc.Anim,B2,LM,1,любители,Nom.Plur,_,_,_,_,,
любитель,7683,_,N.Masc.Anim,B2,LM,2,любителей,Gen.Plur,_,_,_,_,,
любитель,7684,_,N.Masc.Anim,B2,LM,3,любитель,Nom.Sing,_,_,_,_,,
мариновать,7685,_,A,B2,LM,1,маринованные,Nom.Plur,_,_,_,_,,
любознательный,7686,_,A,B2,LM,1,любознательным,Ins.Masc.Sing,_,_,_,_,,
любознательный,7687,inquiring,A,B2,LM,2,любознательны,Plur,_,_,_,_,,
любознательный,7688,_,A,B2,LM,3,любознательного,Gen.Masc.Sing,_,_,_,_,,
любопытный,7689,_,A,B2,LM,1,любопытный,Nom.Masc.Sing,_,_,_,_,,
любопытный,7690,curious,A,B2,LM,2,любопытно,Neut.Sing,_,_,_,_,,
любопытный,7691,_,A,B2,LM,3,любопытная,Nom.Fem.Sing,_,_,_,_,,
любопытство,7692,_,N.Neut.Inan,B2,LM,1,любопытством,Ins.Sing,_,_,_,_,,
любопытство,7693,_,N.Neut.Inan,B2,LM,2,любопытство,Acc.Sing,_,_,_,_,,
любопытство,7694,_,N.Neut.Inan,B2,LM,3,любопытства,Gen.Sing,_,_,_,_,,
люстра,7695,_,N.Fem.Inan,B2,LM,1,люстра,Nom.Sing,_,_,_,_,,
люстра,7696,_,N.Fem.Inan,B2,LM,2,люстры,Nom.Plur,_,_,_,_,,
люстра,7697,_,N.Fem.Inan,B2,LM,3,люстру,Acc.Sing,_,_,_,_,,
магистр,7698,_,N.Masc.Anim,B2,LM,1,магистр,Nom.Sing,_,_,_,_,,
магистр,7699,_,N.Masc.Anim,B2,LM,2,магистра,Gen.Sing,_,_,_,_,,
магистр,7700,_,N.Masc.Anim,B2,LM,3,магистров,Gen.Plur,_,_,_,_,,
махать,7701,swing,V,B2,LM,1,машет,Imperf.Sing.3,_,_,_,_,,
махать,7702,swing,V,B2,LM,2,махать,Imperf.Inf,_,_,_,_,,
махать,7703,swing,V,B2,LM,3,махая,Imperf.Gerund,_,_,_,_,,
майонез,7704,_,N.Masc.Inan,B2,LM,1,майонезом,Ins.Sing,_,_,_,_,,
майонез,7705,_,N.Masc.Inan,B2,LM,2,майонез,Nom.Sing,_,_,_,_,,
майонез,7706,_,N.Masc.Inan,B2,LM,3,майонеза,Gen.Sing,_,_,_,_,,
майор,7707,_,N.Masc.Anim,B2,LM,1,майор,Nom.Sing,_,_,_,_,,
майор,7708,_,N.Masc.Anim,B2,LM,2,майору,Dat.Sing,_,_,_,_,,
майор,7709,_,N.Masc.Anim,B2,LM,3,майора,Gen.Sing,_,_,_,_,,
макароны,7710,_,N.Inan,B2,"Golosa, LM",1,макароны,Acc.Plur,_,_,_,_,,
макароны,7711,_,N.Inan,B2,"Golosa, LM",2,макарон,Gen.Plur,_,_,_,_,,
максимум,7712,_,N.Masc.Inan,B2,LM,1,максимум,Nom.Sing,_,_,_,_,,
максимум,7713,_,N.Masc.Inan,B2,LM,2,максимуму,Dat.Sing,_,_,_,_,,
