Lemma,ID,Eng Gloss,POS,Level,Word source,Ex. ID,Form,Analysis,Example Sentence,Translation,Reference,Topic(s),
уставать,1397,be tired,V,A1,"LM, МН",3,устаёшь,Imperf.Sing.2,Ты так много работаешь! Как ты не устаёшь?,You are working so much! How is it that you don’t get tired?,_,"учёба/работа, здоровье, свободное время",
учить,1398,teach,V,A1,"MiP, МН",1,учить,Imperf.Inf,В следующем году я буду учить немецкий.,Next year I’ll start learning German.,_,учёба/работа,
учить,1399,teach,V,A1,"MiP, МН",2,учат,Imperf.Plur.3,Мои дети учат английский и французский.,My children are learning English and French.,_,учёба/работа,
учить,1400,teach,V,A1,"MiP, МН",3,учит,Imperf.Sing.3,Паша весь день учит стихотворение.,Pasha has been trying to memorize the poem all day long.,_,учёба/работа,
учиться,1401,learn,V,A1,"Golosa, MiP, LM, МН",1,учиться,Imperf.Inf,Я устала учиться и очень хочу отдохнуть.,I'm tired and really want to rest.,_,учёба/работа,
учиться,1402,learn,V,A1,"Golosa, MiP, LM, МН",2,учился,Imperf.Masc.Sing.Past,Где ты учился играть на гитаре?,Where did you learn to play the guitar?,_,учёба/работа,
учиться,1403,learn,V,A1,"Golosa, MiP, LM, МН",3,учится,Imperf.Sing.3,Моя сестра учится в школе.,My sister studies at school.,_,учёба/работа,
фотографировать,1404,take photographs,V,A1,"LM, МН",1,фотографируешь,Imperf.Sing.2,Почему ты фотографируешь только кошек?,Why do you only take photos of cats?,_,"учёба/работа, свободное время",
фотографировать,1405,take photographs,V,A1,"LM, МН",2,фотографирует,Imperf.Sing.3,"В путешествиях он фотографирует каждый день, а в Москве — раз в месяц.","While traveling he takes photos every day, but in Moscow only once a month.",_,"учёба/работа, свободное время",
фотографировать,1406,take photographs,V,A1,"LM, МН",3,фотографировать,Imperf.Inf,Я не умею фотографировать маленьких детей.,I don't know how to take photos of little children.,_,"учёба/работа, свободное время",
ходить,1407,walk,V,A1,"Golosa, MiP, LM, МН, Кс",1,ходили,Imperf.Plur.Past,Наши дети ходили в одну школу.,Our children studied at the same school.,_,"учёба/работа, свободное время",
ходить,1408,walk,V,A1,"Golosa, MiP, LM, МН, Кс",2,ходить,Imperf.Inf,Когда ваша дочка научилась ходить?,When did your daughter learn how to walk?,_,"учёба/работа, свободное время",
ходить,1409,walk,V,A1,"Golosa, MiP, LM, МН, Кс",3,ходила,Imperf.Fem.Sing.Past,В детстве я ходила в спортивную школу.,I used to go to a sports school when I was a child.,_,"учёба/работа, свободное время",
хотеть,1410,want,V,A1,"Golosa, MiP, LM, МН",1,хочу,Imperf.Sing.1,"Я хочу, чтобы в мире не было войны.",I wish there were no wars in the world.,_,внутренний мир,
хотеть,1411,want,V,A1,"Golosa, MiP, LM, МН",2,хотел,Imperf.Masc.Sing.Past,Он работал всю ночь и утром очень хотел спать.,He’s been working all night long and in the morning he really wanted to sleep.,_,внутренний мир,
хотеть,1412,want,V,A1,"Golosa, MiP, LM, МН",3,хочет,Imperf.Sing.3,Маша хочет поехать в Италию.,Masha wants to travel to Italy.,_,внутренний мир,
чувствовать,1413,feel,V,A1,"MiP, LM, МН",1,чувствую,Imperf.Sing.1,"Я плохо себя чувствую. Наверное, останусь сегодня дома.",I feel sick. I will probably stay at home today.,_,внутренний мир,
чувствовать,1414,feel,V,A1,"MiP, LM, МН",2,чувствует,Imperf.Sing.3,Как Петя себя чувствует? Ему лучше?,How is Petya? Is he feeling better?,_,внутренний мир,
чувствовать,1415,feel,V,A1,"MiP, LM, МН",3,чувствовал,Imperf.Masc.Sing.Past,В такие моменты он чувствовал себя счастливым.,At such times he felt happy.,_,внутренний мир,
